id,session_id,card_id,user_id,rating,response_ms,reviewed_at,scheduled_interval,ease,was_new
aa9a32d9-d46e-4993-810b-138248ed7d8a,98e44227-24cd-4022-ab49-eab4741c2f88,b7879a74-8da7-4e40-b600-e4fb8916cf93,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,8451,2026-07-13 06:47:26.082+00,1,3.28285649513529,true
aaf1f4ee-672f-45e8-875b-c69927a0dd13,5ba89493-1598-43e1-9e75-a7aa9606ac16,97a561c4-b0ec-4f86-8d65-6075883cfe69,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:30:28.302+00,18,2.21775649513529,false
ab72848f-cc50-4545-8822-e49c6df97f17,398f039d-fe86-4115-93c9-8364be651cd0,85325f44-d03f-47a4-a1e6-56e1d4411231,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10177,2026-07-13 05:10:29.374+00,22,3.86402671652124,false
abc38bec-4011-41e2-b8e1-e99211f09cb8,b1958657-fcf2-4ef9-975a-89210575c1ff,c754f6d8-b2b9-4f66-893a-1302f21fec94,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:31:34.554+00,18,2.21775649513529,false
ad07cba7-e079-4106-b0eb-3ff4675fddfe,5b026b91-e365-4697-b3f0-e0eea9c79eda,494e6bc8-936c-4dd6-947a-89bdbe5f152b,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 13:03:15.388+00,1,3.28285649513529,true
af6181d3-315f-4f00-8021-08931a63b260,add8afb4-816c-4864-a3bf-505ebcff8d74,7d22a50d-c431-4bb5-ad88-8cd1a49be53f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,0,2026-06-17 10:32:05.115+00,2,5.41305649513529,false
aff6a393-754c-40f4-b6fb-481f94da6b37,e41afefe-9c4b-44b8-a782-d4f8a519eef5,ef100028-e87a-482f-9244-1386e50a00ff,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:11:19.873+00,13,2.21775649513529,false
b255dafc-c707-4516-9ca8-76c9bcdbde77,1058bc29-a598-4ad0-b93e-c54babbd0862,97a561c4-b0ec-4f86-8d65-6075883cfe69,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 13:26:40.03+00,1,3.28285649513529,true
b3baf6f5-e505-4e6c-a514-2b9060b6a598,f5c403c0-7dfc-44df-aa1d-d043b5c91bf7,b55adcad-272d-44e3-80bf-742dc121990e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 10:56:58.781+00,1,3.28285649513529,true
b4858289-1e36-4387-9fef-031d06085ab5,29c2a88c-9ff7-4b55-9196-f3040f2721f6,8967275d-0ba3-421d-abd5-e5dd6d1d896a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:10:57.533+00,13,2.21775649513529,false
b8c8be27-6bb4-488f-b9a2-b04065773ce1,29b5c19c-c7c6-4519-9a8e-dcd4a7e7ff93,4a93529c-aeee-4d83-aa9e-3f6acaf0fd04,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5620,2026-07-13 05:42:47.906+00,1,3.28285649513529,true
b8f72af1-2eac-4e47-b75e-426df14b0ec5,177f3ef8-9e40-404b-91d7-de9279135d83,3997bf90-f550-4edb-883c-42ce34275db2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,9128,2026-07-12 07:48:24.705+00,3,5.36070523652124,false
bac4d03f-26ed-457d-8644-b2dae2f72c7c,816c800b-d178-4494-9531-2126ee3c90bd,f73ce6f1-a21e-4db3-8e42-2a1f1d294c18,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,2872,2026-07-11 05:13:31.34+00,29,3.86402671652124,false
bcc001a5-26d1-4546-aa8d-1d33b6a5b5ba,440f8395-48e2-4d56-b42d-0faedd5c56d3,318e04e0-365f-4c34-aaa5-02beb341a9ec,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,2729,2026-07-11 05:13:00.301+00,39,3.86402671652124,false
bd757091-bdf0-426e-a497-04ddfe68b1cd,21134527-4043-49c2-98b7-c36466f7e8fe,d4a332c2-ede0-4eb5-ae5b-c658b4e8827f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,10523,2026-07-13 06:52:48.359+00,3,5.36070523652124,false
bd87f7d4-3013-4012-b459-f36b7d93bade,46840ecd-2bed-4cb2-85f4-a1699285b871,249e6e24-76fd-42a6-a6ba-c4b3c7bc942a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-07-04 10:37:35.158+00,28,3.86402671652124,false
be5c5172-54fc-4822-b5b4-afbfd01658fe,58eff185-da40-453a-bbd1-c793a82848e9,865200e7-0aa7-4957-9012-199dfe1b4f09,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:13:15.502+00,1,3.28285649513529,false
c276cc7c-dc52-4eca-b60b-367c5b0f27b0,73afec5c-e643-43b9-a4c7-2feeed2e7338,339757cd-8e9f-4371-a977-3450c22a3448,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:10:20.305+00,18,2.21775649513529,false
c3800278-f230-4fc1-b47c-f706e27a97de,b6118da8-8f5d-4884-b0a5-0ca96704d364,67315a79-5712-445f-9cdb-29fb9cf08065,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10000,2026-07-07 15:49:17.163+00,1,3.28285649513529,true
c3f8700a-14db-477a-8ec7-36b59bc0d99d,0d746ac3-f9fd-4151-8e23-918eee66b572,15476e93-b9f4-4e9c-ac3e-98d592fcd602,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,21122,2026-07-13 06:50:29.052+00,15,3.86402671652124,false
c8061300-de19-476f-8fbf-5fbffa012469,8d2cc71f-42ec-4627-96f9-0131951d4e0a,25d399cb-df63-498e-8977-4d097aaae919,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:23:22.599+00,13,2.21775649513529,false
ca51b980-d3cb-441f-b1c1-40329389f6d1,f360600a-a1e6-40ec-8c63-ee2b4925607a,2de81bd4-d99a-4e30-bb14-23da07c93983,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:30:19.595+00,18,2.21775649513529,false
cbb08fa3-8033-4307-a3c1-06b4401163a2,0236b013-b7eb-45ce-b8b7-eeadd09e76d5,27591fd2-5d3e-4add-8d4f-75b65a62c092,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-15 08:21:22.525+00,4,3.8,false
cd0a18a3-6f31-4ef7-9bca-21f0ec4f405f,75c4110a-c702-4d2b-bc3d-1b50e8f54cf0,92118679-5cda-4db5-848c-f7a083451208,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,11845,2026-07-13 06:53:14.861+00,13,3.86402671652124,false
cd676982-398a-4113-afd3-ab6bbc3dc693,c1d8e387-534d-4669-88bb-b35de43e5f75,7762e5d6-597e-4f4c-9b66-de59b83dded3,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5813,2026-07-13 16:20:15.192+00,1,3.28285649513529,true
cd9ee36e-138d-4d8a-ba82-4f1315c9c442,4cd88967-b21c-4fce-b28e-ec106ba0ef95,249e6e24-76fd-42a6-a6ba-c4b3c7bc942a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-07-02 15:04:54.047+00,1,3.28285649513529,true
cdaa52bb-bb6a-4087-816d-5727f9c8e231,5628a5eb-27a4-4401-a287-2133b7693c0e,4b2cc16e-1c0b-4d07-9199-e3e636bdb9fb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:12:14.181+00,1,3.28285649513529,false
cf85eee3-faa7-4c7d-a891-05d05660ea17,2cbd9bc7-85e8-40df-b171-2aa2a94f3087,e6f7dc0c-60c6-4058-a6a2-3f6c161e2d6c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,31422,2026-07-10 15:18:47.136+00,26,3.86402671652124,false
d0b42567-88b7-4f50-9994-a5cc60c35208,89c98926-eca6-47a1-bebf-344fdabddb9e,a616a18b-3dc1-480d-ba32-0e13724d267f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:11:58.326+00,13,2.21775649513529,false
d3248f89-3250-45d4-9ca5-71112b442c03,2ad94a6d-733b-4b00-91a7-5bac748caa40,cd560b8a-3029-491d-b00b-719d2f576499,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,4788,2026-07-10 15:18:52.109+00,34,3.86402671652124,false
d447a0a0-7840-4f4c-a751-b22bb27a972f,07e555e9-5144-4e17-b95f-dacb6fbb0d04,080f6581-7be5-43cf-b536-90f55bb46fcb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 07:24:42.286+00,16,2.21775649513529,false
d5ef5beb-5ef8-4c23-bfdd-574460c45e8a,5bfe4587-5022-42ce-ad93-47b5b879aacc,13e955a9-0a00-4b67-b127-d46463eae697,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,12295,2026-07-12 07:48:52.963+00,29,3.86402671652124,false
d6732fe7-bdec-48f6-9f41-f50fadecd39e,246bc18e-7572-49cf-8615-4024939f1ea6,57f69a4f-4185-4bf2-872c-e68dda512d74,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 06:26:15.851+00,1,3.28285649513529,true
d72f13ca-8354-4340-b3fa-530062669669,e0dc539f-7e2f-4d3a-8174-9d1841fc8f33,9cd00f96-8779-4acb-b268-90248d5e3b16,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:22:19.553+00,13,2.21775649513529,false
d771a9d1-79ad-4e6c-83be-f1e28542bdab,6c7d15b7-fd3a-411a-b2c4-3b9b97f38cd5,37680326-680b-4cbf-bf89-665f1faefaff,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 09:29:40.733+00,12,1.15265649513529,false
d773c8a1-9074-4abb-ace1-7c32548f0c6b,1dcc36fd-84a1-4caa-a640-32dac922061d,a29a86d1-6e4f-4f9e-9bc3-2df90404a3da,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,13579,2026-07-10 15:19:29.432+00,38,3.86402671652124,false
d7946709-3416-4eba-a263-6151c975603e,5ae62623-6c28-4cc4-a0d3-9c35f23dd79c,2a2248c6-dfed-466e-822a-19cf567b9392,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,13402,2026-07-13 05:10:19.006+00,18,3.86402671652124,false
d7be528d-18e9-4dee-acf6-7d6a861b5f72,c79446d1-c637-44b3-9d4d-3e9b5a95f5ff,d1c17d98-1dd3-4b88-86a6-5305dd294af3,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5290,2026-07-13 05:09:47.45+00,32,3.86402671652124,false
da3791b4-fe68-416b-a359-1b464b23a61f,5965714d-1aff-4f8e-bc23-48b73da0f2cf,a29a86d1-6e4f-4f9e-9bc3-2df90404a3da,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10928,2026-07-07 15:49:28.28+00,1,3.28285649513529,true
da6f73c6-dcb9-49e3-bb58-5b0dbe65ff80,a2ac19bb-2365-4dd8-ac3b-90dc480dbac5,49d1e57c-02a1-4eaf-85f1-61c4535f49ca,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,4149,2026-07-10 10:17:51.534+00,25,3.86402671652124,false
dc0f8489-53b8-49df-8153-bd2038d5db62,2b5798b2-a1f4-4955-9c7c-13331309a5c3,1bb0244a-c939-439c-a2a4-b422e808c7af,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5519,2026-07-13 06:49:12.903+00,1,3.28285649513529,true
dc353663-d8fb-444a-a4c9-2b08a623d09f,328e0594-f0e9-41a2-a65e-08fc5b79654d,7d22a50d-c431-4bb5-ad88-8cd1a49be53f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:22:01.59+00,14,4.34795649513529,false
dc778690-4f25-40c5-9d66-f4bf90d17a5a,d44ad73d-5289-40f1-b0c6-9b1656217c9f,aa4d1d20-761a-4cc4-8052-ee06dccc723a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:20:31.589+00,1,3.28285649513529,true
dcf712e8-0901-47c9-bf21-98158e130837,8f4458c8-5e5f-4845-a28a-a2bd74f26e25,25d399cb-df63-498e-8977-4d097aaae919,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:14:52.595+00,1,3.28285649513529,false
dde33e82-c6a0-4304-886a-5f73aaa3374d,d20c353b-0c4b-4d42-a0c1-8c3eb6ed2616,de57c86f-04db-4232-b022-53d316cafffd,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,15560,2026-07-12 07:48:40.467+00,27,3.86402671652124,false
dde998e2-2427-4482-ab2c-ce896c61427f,5c7c3273-8abb-4c81-82b3-3fc99012d983,67315a79-5712-445f-9cdb-29fb9cf08065,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5999,2026-07-10 15:19:04.66+00,38,3.86402671652124,false
de1d8226-8714-483b-9b2e-43cdd2e2e885,45636f1d-8ca8-4942-8f02-bdb2d006c516,abd3e192-a5ac-43d9-8710-cff3684b630f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:29:31.229+00,18,2.21775649513529,false
de7bb639-c032-4b2a-91e0-0b33a5f12e3a,12adc61c-ce40-4d67-a4fc-10c71bee46d5,8da50ad3-175e-4c29-964e-343e30031ab8,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,3752,2026-07-13 06:49:07.195+00,1,3.28285649513529,true
df0b2227-4f92-4640-b093-6f0ad78cbdb5,8a9fed23-90c3-4000-9dd8-eab24218cd9e,b25f995e-92fc-486a-ad67-bc891ca3e370,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,24669,2026-07-10 15:20:21.562+00,39,3.86402671652124,false
e334781b-6d32-4e85-b419-da60c49b34bc,48c1e643-dd42-493d-bacc-35bc39df3ebf,318e04e0-365f-4c34-aaa5-02beb341a9ec,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10822,2026-07-10 15:19:15.666+00,35,3.86402671652124,false
e3599c18-6635-48f3-8e42-d9a57ce4c6a3,dcac3e3c-743e-488c-83b4-34d5fc41573e,b25f995e-92fc-486a-ad67-bc891ca3e370,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,8582,2026-07-07 15:48:03.794+00,1,3.28285649513529,true
e3fadfcd-6f3a-45ac-b8ea-8c0777204bfd,ac5ba7eb-ea50-42a3-9836-4c7251d359e3,3997bf90-f550-4edb-883c-42ce34275db2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5057,2026-07-16 06:22:25.835+00,58,3.86402671652124,false
e44a52bf-f96e-44db-b280-596137f189cd,7feba88e-6bf3-47f6-b620-e27ec73ac431,d1c17d98-1dd3-4b88-86a6-5305dd294af3,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,11682,2026-07-16 06:22:20.586+00,55,3.86402671652124,false
e4c28e41-4678-4ab3-b5a0-745a8b412dc9,01af3622-85d8-44a8-9812-20f705212cfd,15c0f362-e66c-48f1-9a0b-c8d8b1243fec,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,3381,2026-07-10 15:19:33.002+00,38,3.86402671652124,false
e570d14a-da8a-4a32-9310-ee68e4f98cd6,91089d20-0c00-4d44-8cf0-70514bca63a4,96205e27-dfdb-43a3-9dfc-79e901ce5c4e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:10:28.759+00,13,2.21775649513529,false
e58f764e-3846-4e43-8dd2-934372529efd,fa28c8a6-7a2f-4b2c-8057-e40bebab98ae,96edf309-234f-489f-a7ac-447b435658f9,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:29:52.491+00,18,2.21775649513529,false
e5f0c1fd-b4f8-4df0-8e24-ebc050eeeb86,c375f7cb-9f92-47e0-997e-21e16cc6dc9e,72d0c475-e7d2-4cc5-b62d-eedffc055c51,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:09:31.001+00,1,3.28285649513529,true
e72cedfd-8d85-46e8-943e-823ff88993e9,95494f6d-0d36-4634-af0e-ed2c720f0915,dc681701-3f03-4621-b632-accee9d3c959,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,11479,2026-07-13 06:49:24.572+00,1,3.28285649513529,true
e7a928e8-7759-4d9c-b5ca-ca377d9b5aba,7cae7495-ba25-4382-bafa-8a59c59db941,0cc79915-547c-4a42-aa4f-88b730984d5f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 07:30:25.88+00,16,2.21775649513529,false
e89eee0b-e73a-416a-bfa2-be1ff7241bf7,6e177d7d-4704-4f19-8761-abafc0071c73,d25fc2c8-e7fa-4ce5-bcbc-8164c5565e72,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,0,2026-06-17 10:31:22.583+00,2,5.41305649513529,false
e8b96ce3-591c-425d-85ca-9ba7594b278f,70883742-2f07-4aa8-87cc-d97d49afd381,5ba5db7a-581b-4822-8f50-5f091a590806,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,4714,2026-07-13 16:19:58.71+00,1,3.28285649513529,true
ea30bd33-6500-4dec-a26f-0e40afa84835,f007c0f4-139b-4aca-8809-dfd7afaf8285,cca4cc90-cfa0-4f22-88e1-a9af0f5ee4ca,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 09:26:49.444+00,12,2.21775649513529,false
ec0ed0c8-eb24-4824-b53b-84dcef8ed64d,e1cad35f-fbeb-4459-96d4-a0586b28f2ea,9cd00f96-8779-4acb-b268-90248d5e3b16,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:20:30.209+00,1,3.28285649513529,true
edef0177-f9e6-470f-a13a-d0d72174259d,708c99cf-3059-4f08-8d7f-490014d34945,8978790f-a3d9-4bcc-a5b6-ec649ebf54e2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,11942,2026-07-13 06:51:35.565+00,14,3.86402671652124,false
f03baae9-4154-428c-aa96-728839e42a5f,9215da86-7812-482f-9fdd-ad496878f573,d25fc2c8-e7fa-4ce5-bcbc-8164c5565e72,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:18:53.789+00,1,3.28285649513529,false
f0b084bf-f606-411e-ae9a-adfe0e60801f,de54e0cb-1f7c-499b-a65e-b891b0cf253e,f5eac90f-55c6-42a5-a759-05b334614626,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 06:28:14.76+00,1,3.28285649513529,true
f1cffaa1-158b-44b2-a9ce-ff133ecec9de,3018501f-d8a4-408e-847e-92bdeda35f25,a8932484-2f6f-4638-aea2-df853dc57708,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,31903,2026-07-13 06:10:02.424+00,1,3.28285649513529,true
f38812f4-56be-48ae-b0b6-730e41b0df95,cf313e79-336c-4609-849e-e67f8978620a,bbd340cd-e719-4308-a346-860ecb76679d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:10:43.366+00,8,3.28285649513529,false
f3eed1c5-e5f8-4505-a19f-b7169386837d,18194b27-c42c-4f9f-b35a-8bfa93a13fad,50035626-1fee-42ac-8f04-a5c5a2281c1a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:29:59.469+00,18,2.21775649513529,false
f52d6351-b82f-495d-ac10-c4da4fe549f7,a8066782-e4c6-45db-b1f1-04b0d88e1a55,50035626-1fee-42ac-8f04-a5c5a2281c1a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:09:25.535+00,1,3.28285649513529,false
f6037a02-8dd9-4296-b497-e5d0473d3296,f2f5d9e5-364f-497d-9241-ce63dbe7bc8e,42441394-54e4-4dcb-b609-11d0fcea8fb5,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 09:47:40.05+00,1,3.28285649513529,true
f641b674-8329-4313-b474-c86ef36cc673,921ed53d-ea76-4040-b641-32d531de8a41,4b2cc16e-1c0b-4d07-9199-e3e636bdb9fb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 13:26:43.206+00,1,3.28285649513529,true
f692db92-c14f-4be5-bbb4-0ef7e62aa3a4,aeea592e-586a-4834-8843-ff47708afa77,a214d69a-07d5-4b74-90a1-1a32072deaca,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 09:17:54.766+00,11,2.21775649513529,false
f85dcc98-3170-4fee-a7b6-aa79c02624ea,4a4605ba-55a1-4c7a-8a06-7d52ecc7feb1,a54773c7-374f-407a-a3aa-e526c6137391,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 13:03:28.499+00,3,4.34795649513529,false
fa6f8503-ff85-47e6-8517-765e03641795,bc352788-af17-472d-8d39-9813e0662631,558a5373-2af4-42a9-9087-517ace73f3d6,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10696,2026-07-10 15:28:39.224+00,1,3.28285649513529,true
fb54f0d5-fed2-48e1-bd84-f778bd4b92d2,ec7a0836-f788-47c5-b76d-a64c790292c1,f7c69cf4-acd1-42ed-95d6-9d8ee73f5087,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 01:03:19.973+00,1,3.28285649513529,true
fde7aa3a-7b95-487d-8c28-9753049ec008,0236b013-b7eb-45ce-b8b7-eeadd09e76d5,3b084c75-9a53-4aff-a56d-d84e28dbacee,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-15 08:21:14.734+00,4,3.8,false
fea01994-30cd-443d-8e1b-0d7524923538,f49029b3-ccd4-471b-80b4-3e58de00d844,cd8eb3e1-acea-4a15-aa3b-a435cd0cf3ad,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:21:46.399+00,13,2.21775649513529,false
ff70c4b3-1a83-4f4a-9cfd-6484793b23ce,de52baf5-ccff-48c7-97a3-0cb38b4f5fa6,8393a69c-4c0e-4bad-8d0d-4fabbcc93a95,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:11:41.465+00,13,2.21775649513529,false